order_id,order_date,customer_id,customer_name,customer_segment,region,state,sales_channel,product_id,product_name,category,unit_price,units_sold,discount_pct,cogs_per_unit,freight_cost,revenue,profit
ORD108242,2024-04-21,C003,Mehta Retail Chain,Enterprise,East,West Bengal,Wholesale,P001_HOM,NovaBay Detergent 1kg,Home Care,137.42,3,0.4,83.04,15.41,247.36,-17.17
ORD108243,2022-03-30,C005,Gupta General Store,SME,South,Tamil Nadu,Wholesale,P002_PER,NovaBay Soap 100g,Personal Care,244.72,41,0.35,182.19,54.74,6521.79,-1002.74
ORD108244,2022-01-25,C023,Bajaj Supermart,Enterprise,South,Karnataka,Wholesale,P004_FOO,NovaBay Oil 1L,Food,270.03,37,0.11,160.34,28.7,8892.09,2930.81
ORD108245,2022-06-26,C004,Singh Wholesale Hub,Distributor,West,Rajasthan,Wholesale,P001_BEV,NovaBay Juice 1L,Beverage,143.69,43,0.23,91.49,17.57,4757.58,805.94
ORD108246,2023-05-14,C024,Agarwal Stores,SME,North,Haryana,Retail,P001_HOM,NovaBay Detergent 1kg,Home Care,237.35,38,0.03,147.05,26.13,8748.72,3134.69
ORD108247,2022-11-08,C035,Chaudhary Stores,Enterprise,North,Delhi,Wholesale,P004_FOO,NovaBay Oil 1L,Food,271.84,14,0.16,174.87,16.34,3196.84,732.32
ORD108248,2022-07-04,C017,Rao Wholesale,Distributor,West,Goa,Wholesale,P001_PER,NovaBay Shampoo 200ml,Personal Care,282.33,1,0.13,212.79,34.05,245.63,-1.21
ORD108249,2024-05-25,C002,Patel Distributors,Distributor,South,Telangana,Retail,P001_BEV,NovaBay Juice 1L,Beverage,132.75,16,0.09,85.77,24.26,1932.84,536.26
ORD108250,2022-10-22,C021,Mishra Traders,SME,East,Bihar,Direct,P003_FOO,NovaBay Dal 1kg,Food,362.41,32,0.06,219.93,25.59,10901.29,3837.94
ORD108251,2022-12-15,C009,Verma Retail Ltd,Enterprise,East,Bihar,Retail,P002_BEV,NovaBay Water 500ml,Beverage,33.94,20,0.24,19.35,35.19,515.89,93.7
ORD108252,2022-04-05,C021,Mishra Traders,SME,East,Jharkhand,Wholesale,P003_BEV,NovaBay Tea 250g,Beverage,127.52,50,0.17,76.03,29.83,5292.08,1460.75
ORD108253,2023-03-25,C044,Venkat Distributors,Distributor,West,Goa,Retail,P004_HOM,NovaBay Freshener 200ml,Home Care,124.95,28,0.34,75.1,21.57,2309.08,184.71
ORD108254,2024-06-12,C006,Reddy Supermart,Enterprise,South,Tamil Nadu,Retail,P003_FOO,NovaBay Dal 1kg,Food,160.3,44,0.19,91.82,27.12,5713.09,1645.89
ORD108255,2022-07-23,C027,Kulkarni Trading,SME,West,Maharashtra,Wholesale,P003_PER,NovaBay Lotion 150ml,Personal Care,68.15,3,0.31,54.39,55.22,141.07,-77.32
ORD108256,2023-10-03,C049,Gaikwad Traders,SME,South,Karnataka,Retail,P003_SNA,NovaBay Namkeen 150g,Snacks,37.59,32,0.22,22.22,15.28,938.25,211.93
ORD108257,2022-12-12,C006,Reddy Supermart,Enterprise,West,Maharashtra,Wholesale,P001_PER,NovaBay Shampoo 200ml,Personal Care,221.4,16,0.32,173.78,40.8,2408.83,-412.45
ORD108258,2023-05-30,C021,Mishra Traders,SME,East,West Bengal,Wholesale,P003_PER,NovaBay Lotion 150ml,Personal Care,258.13,46,0.13,204.7,76.31,10330.36,837.85
ORD108259,2022-05-18,C018,Khan General Stores,SME,West,Maharashtra,Wholesale,P004_PER,NovaBay Facewash 100ml,Personal Care,142.8,29,0.19,113.55,34.67,3354.37,26.75
ORD108260,2022-04-11,C025,Shah Distributors,Distributor,North,Haryana,Direct,P004_BEV,NovaBay Coffee 200g,Beverage,78.03,3,0.25,49.56,34.33,175.57,-7.44
ORD108261,2022-01-14,C004,Singh Wholesale Hub,Distributor,West,Goa,Wholesale,P004_FOO,NovaBay Oil 1L,Food,293.98,6,0.13,173.01,18.63,1534.58,477.89
ORD108262,2023-03-06,C017,Rao Wholesale,Distributor,East,Jharkhand,Direct,P003_FOO,NovaBay Dal 1kg,Food,337.3,35,0.04,189.85,22.92,11333.28,4665.61
ORD108263,2022-05-24,C041,Naidu Traders,Enterprise,West,Goa,Wholesale,P003_FOO,NovaBay Dal 1kg,Food,376.04,42,0.25,228.42,12.31,11845.26,2239.31
ORD108264,2024-01-28,C004,Singh Wholesale Hub,Distributor,South,Tamil Nadu,Retail,P004_FOO,NovaBay Oil 1L,Food,342.27,47,0.01,189.42,26.64,15925.82,6996.44
ORD108265,2022-03-19,C006,Reddy Supermart,Enterprise,West,Rajasthan,Wholesale,P002_FOO,NovaBay Rice 10kg,Food,275.49,32,0.25,160.2,38.46,6611.76,1446.9
ORD108266,2024-04-13,C012,Malhotra Stores,Enterprise,North,Delhi,Retail,P002_SNA,NovaBay Biscuits 200g,Snacks,58.02,38,0.03,33.64,17.88,2138.62,842.42
ORD108267,2022-03-03,C001,Sharma Enterprises,SME,East,Bihar,Retail,P003_PER,NovaBay Lotion 150ml,Personal Care,183.04,13,0.17,138.54,38.86,1975.0,135.12
ORD108268,2022-09-22,C032,Saxena Retail,Enterprise,West,Rajasthan,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,58.68,30,0.32,35.05,23.84,1197.07,121.73
ORD108269,2022-06-08,C020,Pandey Distributors,Distributor,West,Rajasthan,Wholesale,P001_FOO,NovaBay Atta 5kg,Food,223.1,19,0.15,136.38,24.8,3603.06,987.04
ORD108270,2024-01-13,C001,Sharma Enterprises,SME,West,Rajasthan,Direct,P003_PER,NovaBay Lotion 150ml,Personal Care,69.06,43,0.32,54.47,38.84,2019.31,-361.74
ORD108271,2023-11-13,C009,Verma Retail Ltd,Enterprise,East,Jharkhand,Retail,P004_HOM,NovaBay Freshener 200ml,Home Care,72.42,13,0.16,40.54,13.37,790.83,250.44
ORD108272,2023-10-28,C027,Kulkarni Trading,SME,South,Kerala,Wholesale,P002_FOO,NovaBay Rice 10kg,Food,166.62,48,0.2,99.6,12.99,6398.21,1604.42
ORD108273,2024-12-05,C002,Patel Distributors,Distributor,North,Delhi,Direct,P004_BEV,NovaBay Coffee 200g,Beverage,49.43,41,0.23,28.52,25.5,1560.51,365.69
ORD108274,2024-01-22,C005,Gupta General Store,SME,West,Rajasthan,Direct,P003_SNA,NovaBay Namkeen 150g,Snacks,29.59,29,0.17,18.56,19.25,712.23,154.74
ORD108275,2024-07-02,C032,Saxena Retail,Enterprise,West,Rajasthan,Wholesale,P004_SNA,NovaBay Popcorn 100g,Snacks,53.51,5,0.35,32.67,9.11,173.91,1.45
ORD108276,2022-11-05,C007,Nair Trading Co,SME,South,Karnataka,Wholesale,P001_HOM,NovaBay Detergent 1kg,Home Care,72.74,13,0.1,45.3,38.43,851.06,223.73
ORD108277,2024-01-25,C025,Shah Distributors,Distributor,West,Rajasthan,Wholesale,P002_BEV,NovaBay Water 500ml,Beverage,107.68,49,0.28,66.55,39.31,3798.95,498.69
ORD108278,2024-09-09,C050,Deshpande Enterprises,Distributor,West,Goa,Wholesale,P004_PER,NovaBay Facewash 100ml,Personal Care,202.68,47,0.28,156.81,42.39,6858.69,-553.77
ORD108279,2022-02-10,C044,Venkat Distributors,Distributor,West,Goa,Direct,P004_FOO,NovaBay Oil 1L,Food,279.57,24,0.23,169.36,28.57,5166.45,1073.24
ORD108280,2022-12-07,C009,Verma Retail Ltd,Enterprise,East,Odisha,Retail,P004_HOM,NovaBay Freshener 200ml,Home Care,114.57,25,0.15,66.94,22.9,2434.61,738.21
ORD108281,2022-12-17,C003,Mehta Retail Chain,Enterprise,North,Haryana,Direct,P004_BEV,NovaBay Coffee 200g,Beverage,131.78,24,0.25,82.15,36.14,2372.04,364.3
ORD108282,2022-09-16,C046,Hegde Trading Co,SME,North,Uttar Pradesh,Wholesale,P004_FOO,NovaBay Oil 1L,Food,152.1,18,0.14,95.25,20.04,2354.51,619.97
ORD108283,2024-06-13,C015,Das Enterprises,Enterprise,South,Kerala,Wholesale,P001_BEV,NovaBay Juice 1L,Beverage,179.67,16,0.3,101.19,27.05,2012.3,366.21
ORD108284,2022-09-19,C021,Mishra Traders,SME,North,Punjab,Wholesale,P001_FOO,NovaBay Atta 5kg,Food,371.65,10,0.28,205.36,28.75,2675.88,593.53
ORD108285,2023-12-15,C038,Sinha Retail Hub,Enterprise,West,Rajasthan,Retail,P002_BEV,NovaBay Water 500ml,Beverage,194.79,29,0.18,113.26,39.08,4632.11,1308.49
ORD108286,2022-04-27,C010,Iyer Wholesale,Distributor,East,Bihar,Direct,P002_FOO,NovaBay Rice 10kg,Food,381.79,30,0.1,242.01,11.95,10308.33,3036.08
ORD108287,2023-08-20,C023,Bajaj Supermart,Enterprise,West,Rajasthan,Retail,P004_HOM,NovaBay Freshener 200ml,Home Care,236.54,24,0.23,135.82,17.06,4371.26,1094.52
ORD108288,2023-08-13,C009,Verma Retail Ltd,Enterprise,North,Haryana,Direct,P004_HOM,NovaBay Freshener 200ml,Home Care,116.03,11,0.14,69.04,22.08,1097.64,316.12
ORD108289,2023-04-06,C045,Murthy Stores,Enterprise,North,Haryana,Retail,P003_BEV,NovaBay Tea 250g,Beverage,158.61,31,0.18,91.92,17.26,4031.87,1165.09
ORD108290,2023-01-31,C013,Chopra Distributors,Distributor,East,Bihar,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,96.28,12,0.13,60.73,25.28,1005.16,251.12
ORD108291,2022-05-09,C024,Agarwal Stores,SME,West,Maharashtra,Retail,P004_FOO,NovaBay Oil 1L,Food,221.34,25,0.28,130.21,23.98,3984.12,704.89
ORD108292,2022-12-05,C016,Pillai Trading,SME,North,Punjab,Retail,P001_BEV,NovaBay Juice 1L,Beverage,68.93,23,0.2,42.75,20.86,1268.31,264.2
ORD108293,2023-04-25,C015,Das Enterprises,Enterprise,East,Jharkhand,Direct,P004_FOO,NovaBay Oil 1L,Food,306.14,48,0.08,177.47,30.02,13519.14,4970.56
ORD108294,2024-04-29,C008,Joshi Brothers,Distributor,South,Kerala,Retail,P003_SNA,NovaBay Namkeen 150g,Snacks,109.51,13,0.14,70.39,9.42,1224.32,299.83
ORD108295,2023-03-27,C038,Sinha Retail Hub,Enterprise,East,Bihar,Wholesale,P003_BEV,NovaBay Tea 250g,Beverage,37.67,27,0.23,21.79,28.34,783.16,166.49
ORD108296,2022-04-19,C038,Sinha Retail Hub,Enterprise,South,Telangana,Retail,P002_PER,NovaBay Soap 100g,Personal Care,126.57,29,0.11,95.43,36.93,3266.77,462.37
ORD108297,2022-02-10,C022,Tiwari Wholesale,Distributor,West,Gujarat,Retail,P002_PER,NovaBay Soap 100g,Personal Care,168.61,28,0.14,125.88,75.68,4060.13,459.81
ORD108298,2023-10-28,C006,Reddy Supermart,Enterprise,East,Odisha,Wholesale,P001_PER,NovaBay Shampoo 200ml,Personal Care,53.98,19,0.27,42.46,61.05,748.7,-119.09
ORD108299,2024-04-18,C003,Mehta Retail Chain,Enterprise,South,Kerala,Wholesale,P002_FOO,NovaBay Rice 10kg,Food,104.24,36,0.21,64.38,32.3,2964.59,614.61
ORD108300,2023-04-30,C015,Das Enterprises,Enterprise,East,Odisha,Retail,P001_FOO,NovaBay Atta 5kg,Food,204.1,7,0.16,113.44,30.49,1200.11,375.54
ORD108301,2024-10-13,C041,Naidu Traders,Enterprise,North,Delhi,Direct,P004_FOO,NovaBay Oil 1L,Food,114.92,50,0.22,74.15,29.02,4481.88,745.36
ORD108302,2022-10-06,C010,Iyer Wholesale,Distributor,South,Karnataka,Retail,P003_FOO,NovaBay Dal 1kg,Food,226.07,23,0.08,130.61,28.6,4783.64,1751.01
ORD108303,2022-05-20,C025,Shah Distributors,Distributor,East,West Bengal,Wholesale,P003_SNA,NovaBay Namkeen 150g,Snacks,81.65,11,0.24,46.01,19.36,682.59,157.12
ORD108304,2024-05-26,C040,Shukla Enterprises,SME,West,Maharashtra,Retail,P003_FOO,NovaBay Dal 1kg,Food,372.88,20,0.36,218.02,38.04,4772.86,374.42
ORD108305,2022-09-30,C034,Dubey Wholesale,Distributor,South,Telangana,Direct,P003_BEV,NovaBay Tea 250g,Beverage,153.99,48,0.19,87.17,11.94,5987.13,1791.03
ORD108306,2023-02-25,C043,Krishnan Retail,SME,East,Odisha,Wholesale,P003_FOO,NovaBay Dal 1kg,Food,338.12,25,0.18,206.89,27.87,6931.46,1731.34
ORD108307,2023-12-11,C024,Agarwal Stores,SME,East,West Bengal,Retail,P002_BEV,NovaBay Water 500ml,Beverage,105.19,40,0.14,66.59,37.53,3618.54,917.41
ORD108308,2024-01-19,C030,Thakur General Store,SME,South,Kerala,Retail,P003_FOO,NovaBay Dal 1kg,Food,266.27,5,0.05,162.18,37.83,1264.78,416.05
ORD108309,2024-08-17,C020,Pandey Distributors,Distributor,West,Gujarat,Direct,P001_HOM,NovaBay Detergent 1kg,Home Care,218.17,28,0.17,126.21,35.61,5070.27,1500.78
ORD108310,2023-12-24,C017,Rao Wholesale,Distributor,South,Karnataka,Retail,P004_FOO,NovaBay Oil 1L,Food,172.0,10,0.04,101.96,31.66,1651.2,599.94
ORD108311,2022-06-05,C008,Joshi Brothers,Distributor,East,Odisha,Retail,P001_FOO,NovaBay Atta 5kg,Food,122.87,15,0.17,78.39,24.12,1529.73,329.76
ORD108312,2024-04-07,C004,Singh Wholesale Hub,Distributor,South,Telangana,Wholesale,P004_FOO,NovaBay Oil 1L,Food,344.2,14,0.22,205.87,34.0,3758.66,842.48
ORD108313,2023-12-30,C028,Patil Wholesale,Distributor,West,Rajasthan,Wholesale,P001_FOO,NovaBay Atta 5kg,Food,213.24,18,0.36,127.38,19.51,2456.52,144.17
ORD108314,2022-10-26,C044,Venkat Distributors,Distributor,South,Kerala,Retail,P001_FOO,NovaBay Atta 5kg,Food,292.06,38,0.24,171.71,31.51,8434.69,1878.2
ORD108315,2022-05-17,C042,Menon Wholesale,Distributor,South,Kerala,Wholesale,P003_PER,NovaBay Lotion 150ml,Personal Care,232.36,17,0.31,184.26,38.6,2725.58,-445.44
ORD108316,2022-10-20,C040,Shukla Enterprises,SME,North,Uttar Pradesh,Wholesale,P002_SNA,NovaBay Biscuits 200g,Snacks,114.28,21,0.13,64.07,16.11,2087.9,726.32
ORD108317,2024-01-24,C038,Sinha Retail Hub,Enterprise,East,West Bengal,Direct,P002_BEV,NovaBay Water 500ml,Beverage,157.47,26,0.19,90.55,16.58,3316.32,945.44
ORD108318,2024-10-27,C050,Deshpande Enterprises,Distributor,South,Telangana,Wholesale,P001_SNA,NovaBay Chips 100g,Snacks,66.8,5,0.24,42.4,10.85,253.84,30.99
ORD108319,2022-04-27,C002,Patel Distributors,Distributor,South,Kerala,Direct,P003_BEV,NovaBay Tea 250g,Beverage,59.15,16,0.09,37.35,35.44,861.22,228.18
ORD108320,2024-06-29,C005,Gupta General Store,SME,North,Punjab,Retail,P003_FOO,NovaBay Dal 1kg,Food,177.08,28,0.17,97.69,18.52,4115.34,1361.5
ORD108321,2024-05-05,C010,Iyer Wholesale,Distributor,North,Haryana,Wholesale,P001_BEV,NovaBay Juice 1L,Beverage,102.71,37,0.3,65.0,39.63,2660.19,215.56
ORD108322,2023-06-16,C002,Patel Distributors,Distributor,West,Maharashtra,Wholesale,P004_SNA,NovaBay Popcorn 100g,Snacks,68.36,14,0.2,39.42,13.63,765.63,200.12
ORD108323,2022-03-03,C031,Bansal Distributors,Distributor,North,Uttar Pradesh,Retail,P004_BEV,NovaBay Coffee 200g,Beverage,199.38,49,0.21,124.38,13.47,7718.0,1609.91
ORD108324,2024-11-14,C050,Deshpande Enterprises,Distributor,North,Uttar Pradesh,Retail,P002_PER,NovaBay Soap 100g,Personal Care,297.4,47,0.04,219.2,45.99,13418.69,3070.3
ORD108325,2023-11-27,C009,Verma Retail Ltd,Enterprise,West,Maharashtra,Direct,P001_SNA,NovaBay Chips 100g,Snacks,99.32,36,0.36,57.4,19.63,2288.33,202.3
ORD108326,2023-06-02,C008,Joshi Brothers,Distributor,South,Telangana,Direct,P003_FOO,NovaBay Dal 1kg,Food,249.37,32,0.14,146.57,36.84,6862.66,2135.58
ORD108327,2024-05-14,C010,Iyer Wholesale,Distributor,West,Maharashtra,Retail,P002_SNA,NovaBay Biscuits 200g,Snacks,68.68,17,0.31,43.37,12.79,805.62,55.54
ORD108328,2022-12-15,C018,Khan General Stores,SME,North,Uttar Pradesh,Wholesale,P002_BEV,NovaBay Water 500ml,Beverage,155.34,36,0.29,88.84,24.59,3970.49,747.66
ORD108329,2023-12-12,C002,Patel Distributors,Distributor,South,Telangana,Retail,P004_PER,NovaBay Facewash 100ml,Personal Care,200.83,49,0.18,151.89,43.78,8069.35,582.96
ORD108330,2024-08-23,C005,Gupta General Store,SME,North,Uttar Pradesh,Wholesale,P001_FOO,NovaBay Atta 5kg,Food,87.33,13,0.25,50.94,11.88,851.47,177.37
ORD108331,2024-12-20,C019,Srivastava Retail,Enterprise,East,Bihar,Retail,P001_PER,NovaBay Shampoo 200ml,Personal Care,88.51,48,0.12,68.94,40.29,3738.66,389.25
ORD108332,2024-04-11,C025,Shah Distributors,Distributor,West,Gujarat,Direct,P001_FOO,NovaBay Atta 5kg,Food,342.75,5,0.3,211.9,24.93,1199.62,115.19
ORD108333,2023-10-18,C010,Iyer Wholesale,Distributor,North,Haryana,Retail,P004_HOM,NovaBay Freshener 200ml,Home Care,196.8,37,0.07,112.85,21.42,6771.89,2575.02
ORD108334,2023-03-07,C010,Iyer Wholesale,Distributor,North,Delhi,Retail,P001_FOO,NovaBay Atta 5kg,Food,204.35,49,0.04,125.34,37.33,9612.62,3433.63
ORD108335,2022-05-27,C003,Mehta Retail Chain,Enterprise,West,Goa,Direct,P004_HOM,NovaBay Freshener 200ml,Home Care,120.1,1,0.26,74.9,13.08,88.87,0.89
ORD108336,2023-09-11,C048,Pawar Retail Chain,Enterprise,West,Rajasthan,Wholesale,P001_BEV,NovaBay Juice 1L,Beverage,122.8,5,0.28,72.73,12.26,442.08,66.17
ORD108337,2023-08-27,C019,Srivastava Retail,Enterprise,West,Goa,Retail,P004_FOO,NovaBay Oil 1L,Food,190.93,50,0.27,119.65,39.93,6968.94,946.51
ORD108338,2023-02-07,C022,Tiwari Wholesale,Distributor,East,Odisha,Retail,P003_BEV,NovaBay Tea 250g,Beverage,133.17,35,0.06,73.7,14.71,4381.29,1787.08
ORD108339,2024-07-05,C013,Chopra Distributors,Distributor,West,Maharashtra,Wholesale,P004_HOM,NovaBay Freshener 200ml,Home Care,181.64,13,0.31,112.76,22.47,1629.31,140.96
ORD108340,2023-07-28,C014,Bose Retail Hub,SME,South,Kerala,Retail,P001_FOO,NovaBay Atta 5kg,Food,158.28,18,0.18,90.82,22.7,2336.21,678.75
ORD108341,2024-02-15,C015,Das Enterprises,Enterprise,North,Haryana,Retail,P001_FOO,NovaBay Atta 5kg,Food,227.72,19,0.23,134.01,11.1,3331.54,774.25
ORD108342,2024-05-20,C017,Rao Wholesale,Distributor,South,Karnataka,Retail,P002_BEV,NovaBay Water 500ml,Beverage,190.78,13,0.0,118.41,15.83,2480.14,924.98
ORD108343,2022-04-25,C014,Bose Retail Hub,SME,East,Jharkhand,Wholesale,P003_FOO,NovaBay Dal 1kg,Food,177.43,40,0.17,110.29,24.37,5890.68,1454.71
ORD108344,2024-10-27,C009,Verma Retail Ltd,Enterprise,West,Gujarat,Retail,P001_SNA,NovaBay Chips 100g,Snacks,32.81,50,0.39,19.23,20.39,1000.7,18.81
ORD108345,2022-07-13,C034,Dubey Wholesale,Distributor,South,Karnataka,Direct,P004_FOO,NovaBay Oil 1L,Food,233.14,33,0.13,141.4,20.71,6693.45,2006.54
ORD108346,2024-01-22,C039,Kumar Wholesale,Distributor,West,Gujarat,Direct,P001_BEV,NovaBay Juice 1L,Beverage,81.15,1,0.1,50.83,27.71,73.04,-5.5
ORD108347,2023-01-01,C030,Thakur General Store,SME,South,Telangana,Retail,P004_FOO,NovaBay Oil 1L,Food,249.6,32,0.2,161.18,18.08,6389.76,1213.92
ORD108348,2023-02-06,C041,Naidu Traders,Enterprise,South,Kerala,Wholesale,P002_FOO,NovaBay Rice 10kg,Food,117.41,33,0.1,66.53,11.87,3487.08,1279.72
ORD108349,2023-07-19,C001,Sharma Enterprises,SME,South,Telangana,Wholesale,P003_BEV,NovaBay Tea 250g,Beverage,134.08,28,0.32,80.24,14.7,2552.88,291.46
ORD108350,2023-01-26,C002,Patel Distributors,Distributor,North,Uttar Pradesh,Wholesale,P001_FOO,NovaBay Atta 5kg,Food,232.94,1,0.28,135.95,37.93,167.72,-6.16
ORD108351,2024-01-10,C012,Malhotra Stores,Enterprise,South,Tamil Nadu,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,37.26,24,0.11,20.87,34.07,795.87,260.92
ORD108352,2022-10-11,C006,Reddy Supermart,Enterprise,South,Tamil Nadu,Direct,P002_SNA,NovaBay Biscuits 200g,Snacks,92.39,35,0.35,53.78,17.6,2101.87,201.97
ORD108353,2023-10-28,C002,Patel Distributors,Distributor,West,Goa,Retail,P002_FOO,NovaBay Rice 10kg,Food,115.57,17,0.2,70.68,13.93,1571.75,356.26
ORD108354,2024-02-27,C001,Sharma Enterprises,SME,West,Goa,Direct,P001_FOO,NovaBay Atta 5kg,Food,215.36,7,0.37,133.55,21.97,949.74,-7.08
ORD108355,2024-10-04,C002,Patel Distributors,Distributor,West,Gujarat,Wholesale,P001_SNA,NovaBay Chips 100g,Snacks,46.96,18,0.17,29.42,5.8,701.58,166.22
ORD108356,2023-04-29,C015,Das Enterprises,Enterprise,North,Haryana,Retail,P004_BEV,NovaBay Coffee 200g,Beverage,76.9,28,0.2,44.87,26.18,1722.56,440.02
ORD108357,2022-07-24,C023,Bajaj Supermart,Enterprise,East,Bihar,Wholesale,P004_SNA,NovaBay Popcorn 100g,Snacks,50.77,35,0.15,30.93,15.21,1510.41,412.65
ORD108358,2023-07-04,C014,Bose Retail Hub,SME,West,Rajasthan,Retail,P003_BEV,NovaBay Tea 250g,Beverage,40.67,35,0.12,24.32,13.79,1252.64,387.65
ORD108359,2024-03-16,C013,Chopra Distributors,Distributor,South,Tamil Nadu,Direct,P002_BEV,NovaBay Water 500ml,Beverage,122.51,44,0.25,72.41,31.94,4042.83,824.85
ORD108360,2023-02-21,C049,Gaikwad Traders,SME,East,Odisha,Retail,P004_PER,NovaBay Facewash 100ml,Personal Care,171.44,29,0.1,126.08,30.96,4474.58,787.3
ORD108361,2024-06-29,C012,Malhotra Stores,Enterprise,North,Punjab,Wholesale,P004_HOM,NovaBay Freshener 200ml,Home Care,109.44,20,0.26,61.91,33.59,1619.71,347.92
ORD108362,2022-12-14,C012,Malhotra Stores,Enterprise,North,Uttar Pradesh,Wholesale,P001_SNA,NovaBay Chips 100g,Snacks,116.43,8,0.26,70.75,6.7,689.27,116.57
ORD108363,2023-06-07,C004,Singh Wholesale Hub,Distributor,North,Delhi,Retail,P003_BEV,NovaBay Tea 250g,Beverage,190.25,12,0.18,107.89,25.3,1872.06,552.08
ORD108364,2024-10-10,C020,Pandey Distributors,Distributor,West,Gujarat,Wholesale,P002_BEV,NovaBay Water 500ml,Beverage,149.39,3,0.31,96.76,11.33,309.24,7.63
ORD108365,2023-04-09,C003,Mehta Retail Chain,Enterprise,North,Haryana,Direct,P003_BEV,NovaBay Tea 250g,Beverage,50.85,41,0.25,31.41,38.77,1563.64,237.06
ORD108366,2024-11-10,C025,Shah Distributors,Distributor,South,Tamil Nadu,Wholesale,P001_BEV,NovaBay Juice 1L,Beverage,157.17,29,0.24,93.6,29.48,3464.03,720.15
ORD108367,2022-08-11,C035,Chaudhary Stores,Enterprise,South,Karnataka,Wholesale,P002_HOM,NovaBay Cleaner 500ml,Home Care,238.17,37,0.21,142.72,36.5,6961.71,1644.57
ORD108368,2023-06-10,C018,Khan General Stores,SME,North,Punjab,Wholesale,P002_BEV,NovaBay Water 500ml,Beverage,81.93,32,0.31,48.04,21.37,1809.01,250.36
ORD108369,2022-09-26,C009,Verma Retail Ltd,Enterprise,North,Punjab,Direct,P003_FOO,NovaBay Dal 1kg,Food,336.42,23,0.35,188.41,19.27,5029.48,676.78
ORD108370,2022-09-06,C001,Sharma Enterprises,SME,North,Uttar Pradesh,Retail,P002_FOO,NovaBay Rice 10kg,Food,302.5,41,0.11,187.53,15.46,11038.23,3334.04
ORD108371,2024-04-02,C020,Pandey Distributors,Distributor,North,Uttar Pradesh,Retail,P001_PER,NovaBay Shampoo 200ml,Personal Care,120.4,5,0.11,90.63,71.17,535.78,11.46
ORD108372,2022-04-11,C036,Tripathi Trading,SME,North,Punjab,Direct,P002_BEV,NovaBay Water 500ml,Beverage,128.99,23,0.25,74.77,31.64,2225.08,473.73
ORD108373,2023-02-25,C031,Bansal Distributors,Distributor,East,Odisha,Retail,P002_BEV,NovaBay Water 500ml,Beverage,70.52,50,0.13,42.89,26.71,3067.62,896.41
ORD108374,2024-06-10,C040,Shukla Enterprises,SME,North,Delhi,Retail,P001_BEV,NovaBay Juice 1L,Beverage,49.45,25,0.01,30.34,22.51,1223.89,442.88
ORD108375,2024-07-20,C015,Das Enterprises,Enterprise,East,Jharkhand,Retail,P001_PER,NovaBay Shampoo 200ml,Personal Care,205.47,27,0.16,157.48,58.96,4660.06,349.14
ORD108376,2022-02-22,C008,Joshi Brothers,Distributor,North,Uttar Pradesh,Retail,P002_BEV,NovaBay Water 500ml,Beverage,165.81,43,0.02,92.94,23.56,6987.23,2967.25
ORD108377,2022-11-12,C038,Sinha Retail Hub,Enterprise,East,West Bengal,Direct,P003_BEV,NovaBay Tea 250g,Beverage,56.07,32,0.1,31.24,34.27,1614.82,580.87
ORD108378,2024-11-06,C004,Singh Wholesale Hub,Distributor,South,Telangana,Retail,P003_HOM,NovaBay Dishwash 500ml,Home Care,127.21,40,0.24,73.89,39.7,3867.18,871.88
ORD108379,2023-01-16,C042,Menon Wholesale,Distributor,North,Delhi,Wholesale,P003_SNA,NovaBay Namkeen 150g,Snacks,100.94,31,0.25,55.97,20.98,2346.86,590.81
ORD108380,2023-02-23,C045,Murthy Stores,Enterprise,West,Gujarat,Wholesale,P003_PER,NovaBay Lotion 150ml,Personal Care,162.37,24,0.27,119.5,41.01,2844.72,-64.29
ORD108381,2024-05-08,C020,Pandey Distributors,Distributor,South,Tamil Nadu,Retail,P001_HOM,NovaBay Detergent 1kg,Home Care,104.49,21,0.05,57.96,34.9,2084.58,832.52
ORD108382,2022-12-07,C039,Kumar Wholesale,Distributor,South,Kerala,Wholesale,P002_BEV,NovaBay Water 500ml,Beverage,93.01,45,0.26,51.24,26.05,3097.23,765.38
ORD108383,2022-10-16,C023,Bajaj Supermart,Enterprise,North,Uttar Pradesh,Direct,P004_BEV,NovaBay Coffee 200g,Beverage,164.31,9,0.03,103.79,26.95,1434.43,473.37
ORD108384,2024-05-26,C018,Khan General Stores,SME,West,Rajasthan,Direct,P001_HOM,NovaBay Detergent 1kg,Home Care,176.68,27,0.34,111.3,31.57,3148.44,111.77
ORD108385,2023-09-23,C040,Shukla Enterprises,SME,North,Uttar Pradesh,Direct,P001_BEV,NovaBay Juice 1L,Beverage,120.37,36,0.03,67.89,35.09,4203.32,1724.19
ORD108386,2022-10-24,C048,Pawar Retail Chain,Enterprise,North,Haryana,Retail,P004_FOO,NovaBay Oil 1L,Food,137.48,37,0.17,79.34,10.42,4222.01,1276.01
ORD108387,2023-11-19,C043,Krishnan Retail,SME,North,Haryana,Retail,P001_SNA,NovaBay Chips 100g,Snacks,68.16,30,0.12,38.2,17.17,1799.42,636.25
ORD108388,2022-07-28,C029,Jain Enterprises,Enterprise,West,Maharashtra,Wholesale,P003_FOO,NovaBay Dal 1kg,Food,115.86,50,0.26,68.79,36.83,4286.82,810.49
